line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1210,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.03090245,9.7979589,73728,0,0.03090244,73728,73728,21.77844912,1184260,1184260,0,B,rolora,0.0,0,0.03090245,73728,0.02594165,1184260,,
1213,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1214,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01800328,9.7979589,73728,0,0.01800328,73728,73728,21.77850747,1184260,1184260,0,B,rolora,0.0,0,0.01800328,73728,0.03582388,1184260,,
1217,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1218,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.0263982,9.7979589,73728,0,0.0263982,73728,73728,21.77841999,1184260,1184260,0,B,rolora,0.0,0,0.0263982,73728,0.03065826,1184260,,
1221,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1222,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.02278748,9.7979589,73728,0,0.02278748,73728,73728,21.77850499,1184260,1184260,0,B,rolora,0.0,0,0.02278748,73728,0.04372835,1184260,,
1225,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1226,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01691819,9.7979589,73728,0,0.01691819,73728,73728,21.77848909,1184260,1184260,0,B,rolora,0.0,0,0.01691819,73728,0.02553684,1184260,,
1229,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1230,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01530098,9.7979589,73728,0,0.01530098,73728,73728,21.7784263,1184260,1184260,0,B,rolora,0.0,0,0.01530098,73728,0.02273675,1184260,,
1233,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1234,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01805276,9.7979589,73728,0,0.01805276,73728,73728,21.77847137,1184260,1184260,0,B,rolora,0.0,0,0.01805276,73728,0.02703009,1184260,,
1237,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1238,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01502413,9.7979589,73728,0,0.01502413,73728,73728,21.77848074,1184260,1184260,0,B,rolora,0.0,0,0.01502413,73728,0.02996499,1184260,,
1241,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1242,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01468582,9.7979589,73728,0,0.01468582,73728,73728,21.77848515,1184260,1184260,0,B,rolora,0.0,0,0.01468582,73728,0.02519342,1184260,,
1245,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1246,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01585999,9.7979589,73728,0,0.01585999,73728,73728,21.77849685,1184260,1184260,0,B,rolora,0.0,0,0.01585999,73728,0.02297514,1184260,,
1249,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1250,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01746464,9.7979589,73728,0,0.01746464,73728,73728,21.77846916,1184260,1184260,0,B,rolora,0.0,0,0.01746464,73728,0.03186646,1184260,,
1253,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1254,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01403948,9.7979589,73728,0,0.01403948,73728,73728,21.77845628,1184260,1184260,0,B,rolora,0.0,0,0.01403948,73728,0.02226116,1184260,,
1257,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1258,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01296068,9.7979589,73728,0,0.01296068,73728,73728,21.77846176,1184260,1184260,0,B,rolora,0.0,0,0.01296068,73728,0.02406306,1184260,,
1261,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1262,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01887171,9.7979589,73728,0,0.01887171,73728,73728,21.7784238,1184260,1184260,0,B,rolora,0.0,0,0.01887171,73728,0.02263108,1184260,,
1265,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1266,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.0154609,9.7979589,73728,0,0.0154609,73728,73728,21.77838254,1184260,1184260,0,B,rolora,0.0,0,0.0154609,73728,0.02687336,1184260,,
1269,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1270,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.02520117,9.7979589,73728,0,0.02520117,73728,73728,21.77844469,1184260,1184260,0,B,rolora,0.0,0,0.02520117,73728,0.02390907,1184260,,
1273,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1274,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01584608,9.7979589,73728,0,0.01584608,73728,73728,21.77845431,1184260,1184260,0,B,rolora,0.0,0,0.01584608,73728,0.02655588,1184260,,
1277,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1278,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01873749,9.7979589,73728,0,0.01873749,73728,73728,21.77843239,1184260,1184260,0,B,rolora,0.0,0,0.01873749,73728,0.02305165,1184260,,
1281,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1282,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01870592,9.7979589,73728,0,0.01870592,73728,73728,21.77848668,1184260,1184260,0,B,rolora,0.0,0,0.01870592,73728,0.03106591,1184260,,
1440,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.00601888,9.7979589,73728,0,0.00601888,73728,73728,21.77844304,1184260,1184260,1,B,rolora,,,,,,,,
