run_id,name,method,lr,seed,state,round,step,server_test_acc,server_val_acc,server_test_avg_loss
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,5,5,0.7651858567543064,0.7656987295825771,0.5125120931177494
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,6,6,0.6890299184043518,0.6959165154264972,0.609568126776601
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,7,7,0.4768812330009066,0.49754990925589837,0.7032913948229412
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,8,8,0.47778785131459656,0.4980943738656987,0.6935137363854907
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,9,9,0.5602901178603807,0.5724137931034483,0.6889805739183158
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,10,10,0.6047144152311876,0.6023593466424683,0.6827524068781385
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,11,11,0.5983680870353582,0.5921052631578947,0.6694483900761885
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,12,12,0.4741613780598368,0.49754990925589837,0.6955113234243281
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,13,13,0.5784224841341795,0.5930127041742287,0.6824391322684958
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,14,14,0.5049864007252947,0.5221415607985481,0.6939888350118428
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,15,15,0.6727107887579329,0.676497277676951,0.6138342384954852
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,16,16,0.5820489573889392,0.5967332123411978,0.6709872215094614
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,17,17,0.6917497733454215,0.696551724137931,0.5874194901365641
